"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_08時00分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_08時25分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_08時50分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_09時15分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_10時07分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_10時32分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_10時57分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_11時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_12時08分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_12時33分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_13時07分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_13時32分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_14時02分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_14時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_14時52分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_15時10分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_15時37分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_16時02分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_16時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_16時52分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_17時17分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_17時42分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_18時08分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_18時33分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_08時00分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_08時25分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_08時50分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_09時15分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_10時07分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_10時32分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_10時57分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_11時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_12時08分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_12時33分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_13時07分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_13時32分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_14時02分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_14時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_14時52分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_15時10分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_15時37分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_16時02分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_16時27分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_16時52分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_17時17分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_17時42分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_18時08分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_18時33分_系統311111","準急　SAGAサンライズパーク","","","","1SAGAサンライズパーク線(311111)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_08時10分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_08時35分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_09時00分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_09時25分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_10時17分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_10時42分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_11時07分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_11時40分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_12時18分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_12時43分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_13時17分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_13時42分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_14時12分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_14時37分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_15時02分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_15時20分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_15時47分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_16時12分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_16時37分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_17時02分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_17時27分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_17時52分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_18時18分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_土曜","1_土曜_18時43分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_08時10分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_08時35分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_09時00分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_09時25分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_10時17分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_10時42分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_11時07分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_11時40分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_12時18分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_12時43分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_13時17分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_13時42分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_14時12分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_14時37分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_15時02分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_15時20分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_15時47分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_16時12分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_16時37分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_17時02分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_17時27分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_17時52分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_18時18分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1SAGAサンライズパーク線 [準急]","1_日祝","1_日祝_18時43分_系統311112","準急　佐賀駅バスセンター","","","","1SAGAサンライズパーク線(311112)","","","","",""
"1ゆめタウン線","1_平日","1_平日_08時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_09時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_09時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_10時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_10時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_11時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_11時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_12時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_12時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_13時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_13時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_14時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_14時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_15時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_15時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_16時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_16時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_17時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_17時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_18時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_19時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_20時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_20時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_21時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_21時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_22時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_平日","1_平日_22時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_08時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_09時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_09時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_10時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_10時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_11時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_11時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_12時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_12時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_13時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_13時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_14時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_14時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_15時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_15時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_16時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_16時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_17時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_17時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_18時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_19時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_20時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_20時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_21時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_21時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_22時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_土曜","1_土曜_22時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_08時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_09時00分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_09時30分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_10時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_10時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_11時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_11時40分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
"1ゆめタウン線","1_日祝","1_日祝_12時20分_系統51111","5　ゆめタウン佐賀（ほほえみ館・夢咲コスモスタウン 経由）","","","","1ゆめタウン線(51111)","","","","",""
