"service_id","date","exception_type"
"3_月水金","20210602","1"
"3_月水金","20210604","1"
"4_平日","20191014","2"
"4_日祝","20191014","1"
"4_平日","20191022","2"
"4_日祝","20191022","1"
"4_平日","20191104","2"
"4_日祝","20191104","1"
"4_土曜","20191123","2"
"4_日祝","20191123","1"
"4_平日","20191225","2"
"4_土曜","20191225","2"
"4_日祝","20191225","2"
"4_特別ダイヤ１","20191225","1"
"4_平日","20191226","2"
"4_土曜","20191226","2"
"4_日祝","20191226","2"
"4_特別ダイヤ１","20191226","1"
"4_平日","20191227","2"
"4_土曜","20191227","2"
"4_日祝","20191227","2"
"4_特別ダイヤ１","20191227","1"
"4_平日","20191230","2"
"4_土曜","20191230","2"
"4_日祝","20191230","2"
"4_特別ダイヤ１","20191230","1"
"4_平日","20191231","2"
"4_土曜","20191231","2"
"4_日祝","20191231","2"
"4_特別ダイヤ１","20191231","1"
"4_平日","20200101","2"
"4_土曜","20200101","2"
"4_日祝","20200101","2"
"4_年末・年始","20200101","1"
"4_平日","20200102","2"
"4_土曜","20200102","2"
"4_日祝","20200102","2"
"4_年末・年始","20200102","1"
"4_平日","20200103","2"
"4_土曜","20200103","2"
"4_日祝","20200103","2"
"4_年末・年始","20200103","1"
"4_平日","20200106","2"
"4_土曜","20200106","2"
"4_日祝","20200106","2"
"4_特別ダイヤ１","20200106","1"
"4_平日","20200107","2"
"4_土曜","20200107","2"
"4_日祝","20200107","2"
"4_特別ダイヤ１","20200107","1"
"4_平日","20200113","2"
"4_日祝","20200113","1"
"4_平日","20200211","2"
"4_日祝","20200211","1"
"4_平日","20200224","2"
"4_日祝","20200224","1"
"4_平日","20200320","2"
"4_日祝","20200320","1"
"4_平日","20200325","2"
"4_土曜","20200325","2"
"4_日祝","20200325","2"
"4_特別ダイヤ１","20200325","1"
"4_平日","20200326","2"
"4_土曜","20200326","2"
"4_日祝","20200326","2"
"4_特別ダイヤ１","20200326","1"
"4_平日","20200327","2"
"4_土曜","20200327","2"
"4_日祝","20200327","2"
"4_特別ダイヤ１","20200327","1"
"4_平日","20200330","2"
"4_土曜","20200330","2"
"4_日祝","20200330","2"
"4_特別ダイヤ１","20200330","1"
"4_平日","20200331","2"
"4_土曜","20200331","2"
"4_日祝","20200331","2"
"4_特別ダイヤ１","20200331","1"
"4_平日","20200401","2"
"4_土曜","20200401","2"
"4_日祝","20200401","2"
"4_特別ダイヤ１","20200401","1"
"4_平日","20200402","2"
"4_土曜","20200402","2"
"4_日祝","20200402","2"
"4_特別ダイヤ１","20200402","1"
"4_平日","20200403","2"
"4_土曜","20200403","2"
"4_日祝","20200403","2"
"4_特別ダイヤ１","20200403","1"
"4_平日","20200429","2"
"4_日祝","20200429","1"
"4_平日","20200504","2"
"4_日祝","20200504","1"
"4_平日","20200505","2"
"4_日祝","20200505","1"
"4_平日","20200506","2"
"4_日祝","20200506","1"
"4_平日","20200722","2"
"4_土曜","20200722","2"
"4_日祝","20200722","2"
"4_特別ダイヤ１","20200722","1"
"4_平日","20200723","2"
"4_日祝","20200723","1"
"4_平日","20200724","2"
"4_日祝","20200724","1"
"4_平日","20200727","2"
"4_土曜","20200727","2"
"4_日祝","20200727","2"
"4_特別ダイヤ１","20200727","1"
"4_平日","20200728","2"
"4_土曜","20200728","2"
"4_日祝","20200728","2"
"4_特別ダイヤ１","20200728","1"
"4_平日","20200729","2"
"4_土曜","20200729","2"
"4_日祝","20200729","2"
"4_特別ダイヤ１","20200729","1"
"4_平日","20200730","2"
"4_土曜","20200730","2"
"4_日祝","20200730","2"
"4_特別ダイヤ１","20200730","1"
"4_平日","20200731","2"
"4_土曜","20200731","2"
"4_日祝","20200731","2"
"4_特別ダイヤ１","20200731","1"
"4_平日","20200803","2"
"4_土曜","20200803","2"
"4_日祝","20200803","2"
"4_特別ダイヤ１","20200803","1"
"4_平日","20200804","2"
"4_土曜","20200804","2"
"4_日祝","20200804","2"
"4_特別ダイヤ１","20200804","1"
"4_平日","20200805","2"
"4_土曜","20200805","2"
"4_日祝","20200805","2"
"4_特別ダイヤ１","20200805","1"
"4_平日","20200806","2"
"4_土曜","20200806","2"
"4_日祝","20200806","2"
"4_特別ダイヤ１","20200806","1"
"4_平日","20200807","2"
"4_土曜","20200807","2"
"4_日祝","20200807","2"
"4_特別ダイヤ１","20200807","1"
"4_平日","20200810","2"
"4_日祝","20200810","1"
"4_平日","20200811","2"
"4_土曜","20200811","2"
"4_日祝","20200811","2"
"4_特別ダイヤ１","20200811","1"
"4_平日","20200812","2"
"4_土曜","20200812","2"
"4_日祝","20200812","2"
"4_特別ダイヤ１","20200812","1"
"4_平日","20200813","2"
"4_土曜","20200813","2"
"4_日祝","20200813","2"
"4_特別ダイヤ１","20200813","1"
"4_平日","20200814","2"
"4_土曜","20200814","2"
"4_日祝","20200814","2"
"4_特別ダイヤ１","20200814","1"
"4_平日","20200817","2"
"4_土曜","20200817","2"
"4_日祝","20200817","2"
"4_特別ダイヤ１","20200817","1"
"4_平日","20200818","2"
"4_土曜","20200818","2"
"4_日祝","20200818","2"
"4_特別ダイヤ１","20200818","1"
"4_平日","20200819","2"
"4_土曜","20200819","2"
"4_日祝","20200819","2"
"4_特別ダイヤ１","20200819","1"
"4_平日","20200820","2"
"4_土曜","20200820","2"
"4_日祝","20200820","2"
"4_特別ダイヤ１","20200820","1"
"4_平日","20200821","2"
"4_土曜","20200821","2"
"4_日祝","20200821","2"
"4_特別ダイヤ１","20200821","1"
"4_平日","20200824","2"
"4_土曜","20200824","2"
"4_日祝","20200824","2"
"4_特別ダイヤ１","20200824","1"
"4_平日","20200825","2"
"4_土曜","20200825","2"
"4_日祝","20200825","2"
"4_特別ダイヤ１","20200825","1"
"4_平日","20200826","2"
"4_土曜","20200826","2"
"4_日祝","20200826","2"
"4_特別ダイヤ１","20200826","1"
"4_平日","20200827","2"
"4_土曜","20200827","2"
"4_日祝","20200827","2"
"4_特別ダイヤ１","20200827","1"
"4_平日","20200828","2"
"4_土曜","20200828","2"
"4_日祝","20200828","2"
"4_特別ダイヤ１","20200828","1"
"4_平日","20200831","2"
"4_土曜","20200831","2"
"4_日祝","20200831","2"
"4_特別ダイヤ１","20200831","1"
"4_平日","20200921","2"
"4_日祝","20200921","1"
"4_平日","20200922","2"
"4_日祝","20200922","1"
"5_平日運行","20151223","2"
"5_日曜祝日運行","20151223","1"
"5_学休日7月運行","20151223","2"
"5_学休日8月前半","20151223","2"
"5_学休日8月後半","20151223","2"
"5_学休日12月","20151223","2"
"5_学休日1月","20151223","2"
"5_学休日3月","20151223","2"
"5_平日4567月","20151223","2"
"5_平日8月13-15日","20151223","2"
"5_平日89101112月","20151223","2"
"5_平日123月","20151223","2"
"5_平日運行(年末年始前)","20151223","2"
"5_日曜祝日運行(年末年始前)","20151223","1"
"5_平日運行","20160101","2"
"5_日曜祝日運行","20160101","1"
"5_学休日7月運行","20160101","2"
"5_学休日8月前半","20160101","2"
"5_学休日8月後半","20160101","2"
"5_学休日12月","20160101","2"
"5_学休日1月","20160101","2"
"5_学休日3月","20160101","2"
"5_平日4567月","20160101","2"
"5_平日8月13-15日","20160101","2"
"5_平日89101112月","20160101","2"
"5_平日123月","20160101","2"
"5_平日運行(年末年始前)","20160101","2"
"5_日曜祝日運行(年末年始前)","20160101","1"
"5_平日運行","20160111","2"
"5_日曜祝日運行","20160111","1"
"5_学休日7月運行","20160111","2"
"5_学休日8月前半","20160111","2"
"5_学休日8月後半","20160111","2"
"5_学休日12月","20160111","2"
"5_学休日1月","20160111","2"
"5_学休日3月","20160111","2"
"5_平日4567月","20160111","2"
"5_平日8月13-15日","20160111","2"
"5_平日89101112月","20160111","2"
"5_平日123月","20160111","2"
"5_平日運行(年末年始前)","20160111","2"
"5_日曜祝日運行(年末年始前)","20160111","1"
"5_平日運行","20160211","2"
"5_日曜祝日運行","20160211","1"
"5_学休日7月運行","20160211","2"
"5_学休日8月前半","20160211","2"
"5_学休日8月後半","20160211","2"
"5_学休日12月","20160211","2"
"5_学休日1月","20160211","2"
"5_学休日3月","20160211","2"
"5_平日4567月","20160211","2"
"5_平日8月13-15日","20160211","2"
"5_平日89101112月","20160211","2"
"5_平日123月","20160211","2"
"5_平日運行(年末年始前)","20160211","2"
"5_日曜祝日運行(年末年始前)","20160211","1"
"5_平日運行","20160321","2"
"5_日曜祝日運行","20160321","1"
"5_学休日7月運行","20160321","2"
"5_学休日8月前半","20160321","2"
"5_学休日8月後半","20160321","2"
"5_学休日12月","20160321","2"
"5_学休日1月","20160321","2"
"5_学休日3月","20160321","2"
"5_平日4567月","20160321","2"
"5_平日8月13-15日","20160321","2"
"5_平日89101112月","20160321","2"
"5_平日123月","20160321","2"
"5_平日運行(年末年始前)","20160321","2"
"5_日曜祝日運行(年末年始前)","20160321","1"
"5_平日運行","20160429","2"
"5_日曜祝日運行","20160429","1"
"5_学休日7月運行","20160429","2"
"5_学休日8月前半","20160429","2"
"5_学休日8月後半","20160429","2"
"5_学休日12月","20160429","2"
"5_学休日1月","20160429","2"
"5_学休日3月","20160429","2"
"5_平日4567月","20160429","2"
"5_平日8月13-15日","20160429","2"
"5_平日89101112月","20160429","2"
"5_平日123月","20160429","2"
"5_平日運行(年末年始前)","20160429","2"
"5_日曜祝日運行(年末年始前)","20160429","1"
"5_平日運行","20160503","2"
"5_日曜祝日運行","20160503","1"
"5_学休日7月運行","20160503","2"
"5_学休日8月前半","20160503","2"
"5_学休日8月後半","20160503","2"
"5_学休日12月","20160503","2"
"5_学休日1月","20160503","2"
"5_学休日3月","20160503","2"
"5_平日4567月","20160503","2"
"5_平日8月13-15日","20160503","2"
"5_平日89101112月","20160503","2"
"5_平日123月","20160503","2"
"5_平日運行(年末年始前)","20160503","2"
"5_日曜祝日運行(年末年始前)","20160503","1"
"5_平日運行","20160504","2"
"5_日曜祝日運行","20160504","1"
"5_学休日7月運行","20160504","2"
"5_学休日8月前半","20160504","2"
"5_学休日8月後半","20160504","2"
"5_学休日12月","20160504","2"
"5_学休日1月","20160504","2"
"5_学休日3月","20160504","2"
"5_平日4567月","20160504","2"
"5_平日8月13-15日","20160504","2"
"5_平日89101112月","20160504","2"
"5_平日123月","20160504","2"
"5_平日運行(年末年始前)","20160504","2"
"5_日曜祝日運行(年末年始前)","20160504","1"
"5_平日運行","20160505","2"
"5_日曜祝日運行","20160505","1"
"5_学休日7月運行","20160505","2"
"5_学休日8月前半","20160505","2"
"5_学休日8月後半","20160505","2"
"5_学休日12月","20160505","2"
"5_学休日1月","20160505","2"
"5_学休日3月","20160505","2"
"5_平日4567月","20160505","2"
"5_平日8月13-15日","20160505","2"
"5_平日89101112月","20160505","2"
"5_平日123月","20160505","2"
"5_平日運行(年末年始前)","20160505","2"
"5_日曜祝日運行(年末年始前)","20160505","1"
"5_平日運行","20160718","2"
"5_日曜祝日運行","20160718","1"
"5_学休日7月運行","20160718","2"
"5_学休日8月前半","20160718","2"
"5_学休日8月後半","20160718","2"
"5_学休日12月","20160718","2"
"5_学休日1月","20160718","2"
"5_学休日3月","20160718","2"
"5_平日4567月","20160718","2"
"5_平日8月13-15日","20160718","2"
"5_平日89101112月","20160718","2"
"5_平日123月","20160718","2"
"5_平日運行(年末年始前)","20160718","2"
"5_日曜祝日運行(年末年始前)","20160718","1"
"5_平日運行","20160811","2"
"5_日曜祝日運行","20160811","1"
"5_学休日7月運行","20160811","2"
"5_学休日8月前半","20160811","2"
"5_学休日8月後半","20160811","2"
"5_学休日12月","20160811","2"
"5_学休日1月","20160811","2"
"5_学休日3月","20160811","2"
"5_平日4567月","20160811","2"
"5_平日8月13-15日","20160811","2"
"5_平日89101112月","20160811","2"
"5_平日123月","20160811","2"
"5_平日運行(年末年始前)","20160811","2"
"5_日曜祝日運行(年末年始前)","20160811","1"
"5_平日運行","20160919","2"
"5_日曜祝日運行","20160919","1"
"5_学休日7月運行","20160919","2"
"5_学休日8月前半","20160919","2"
"5_学休日8月後半","20160919","2"
"5_学休日12月","20160919","2"
"5_学休日1月","20160919","2"
"5_学休日3月","20160919","2"
"5_平日4567月","20160919","2"
"5_平日8月13-15日","20160919","2"
"5_平日89101112月","20160919","2"
"5_平日123月","20160919","2"
"5_平日運行(年末年始前)","20160919","2"
"5_日曜祝日運行(年末年始前)","20160919","1"
"5_平日運行","20160922","2"
"5_日曜祝日運行","20160922","1"
"5_学休日7月運行","20160922","2"
