"service_id","date","exception_type"
"4_特別ダイヤ１","20240801","1"
"4_平日","20240802","2"
"4_土曜","20240802","2"
"4_日祝","20240802","2"
"4_特別ダイヤ１","20240802","1"
"4_平日","20240805","2"
"4_土曜","20240805","2"
"4_日祝","20240805","2"
"4_特別ダイヤ１","20240805","1"
"4_平日","20240806","2"
"4_土曜","20240806","2"
"4_日祝","20240806","2"
"4_特別ダイヤ１","20240806","1"
"4_平日","20240807","2"
"4_土曜","20240807","2"
"4_日祝","20240807","2"
"4_特別ダイヤ１","20240807","1"
"4_平日","20240808","2"
"4_土曜","20240808","2"
"4_日祝","20240808","2"
"4_特別ダイヤ１","20240808","1"
"4_平日","20240809","2"
"4_土曜","20240809","2"
"4_日祝","20240809","2"
"4_特別ダイヤ１","20240809","1"
"4_平日","20240812","2"
"4_日祝","20240812","1"
"4_平日","20240813","2"
"4_土曜","20240813","2"
"4_日祝","20240813","2"
"4_特別ダイヤ１","20240813","1"
"4_平日","20240814","2"
"4_土曜","20240814","2"
"4_日祝","20240814","2"
"4_特別ダイヤ１","20240814","1"
"4_平日","20240815","2"
"4_土曜","20240815","2"
"4_日祝","20240815","2"
"4_特別ダイヤ１","20240815","1"
"4_平日","20240816","2"
"4_土曜","20240816","2"
"4_日祝","20240816","2"
"4_特別ダイヤ１","20240816","1"
"4_平日","20240819","2"
"4_土曜","20240819","2"
"4_日祝","20240819","2"
"4_特別ダイヤ１","20240819","1"
"4_平日","20240820","2"
"4_土曜","20240820","2"
"4_日祝","20240820","2"
"4_特別ダイヤ１","20240820","1"
"4_平日","20240821","2"
"4_土曜","20240821","2"
"4_日祝","20240821","2"
"4_特別ダイヤ１","20240821","1"
"4_平日","20240822","2"
"4_土曜","20240822","2"
"4_日祝","20240822","2"
"4_特別ダイヤ１","20240822","1"
"4_平日","20240823","2"
"4_土曜","20240823","2"
"4_日祝","20240823","2"
"4_特別ダイヤ１","20240823","1"
"4_平日","20240826","2"
"4_土曜","20240826","2"
"4_日祝","20240826","2"
"4_特別ダイヤ１","20240826","1"
"4_平日","20240827","2"
"4_土曜","20240827","2"
"4_日祝","20240827","2"
"4_特別ダイヤ１","20240827","1"
"4_平日","20240828","2"
"4_土曜","20240828","2"
"4_日祝","20240828","2"
"4_特別ダイヤ１","20240828","1"
"4_平日","20240829","2"
"4_土曜","20240829","2"
"4_日祝","20240829","2"
"4_特別ダイヤ１","20240829","1"
"4_平日","20240830","2"
"4_土曜","20240830","2"
"4_日祝","20240830","2"
"4_特別ダイヤ１","20240830","1"
"4_平日","20240916","2"
"4_日祝","20240916","1"
"4_平日","20240923","2"
"4_日祝","20240923","1"
"4_平日","20241014","2"
"4_日祝","20241014","1"
"4_平日","20241104","2"
"4_日祝","20241104","1"
"4_土曜","20241123","2"
"4_日祝","20241123","1"
"4_平日","20241224","2"
"4_土曜","20241224","2"
"4_日祝","20241224","2"
"4_特別ダイヤ１","20241224","1"
"4_平日","20241225","2"
"4_土曜","20241225","2"
"4_日祝","20241225","2"
"4_特別ダイヤ１","20241225","1"
"4_平日","20241226","2"
"4_土曜","20241226","2"
"4_日祝","20241226","2"
"4_特別ダイヤ１","20241226","1"
"4_平日","20241227","2"
"4_土曜","20241227","2"
"4_日祝","20241227","2"
"4_特別ダイヤ１","20241227","1"
"4_平日","20241230","2"
"4_土曜","20241230","2"
"4_日祝","20241230","2"
"4_特別ダイヤ１","20241230","1"
"4_平日","20241231","2"
"4_土曜","20241231","2"
"4_日祝","20241231","2"
"4_特別ダイヤ１","20241231","1"
"4_平日","20250101","2"
"4_日祝","20250101","1"
"4_平日","20250102","2"
"4_日祝","20250102","1"
"4_平日","20250103","2"
"4_日祝","20250103","1"
"4_平日","20250106","2"
"4_土曜","20250106","2"
"4_日祝","20250106","2"
"4_特別ダイヤ１","20250106","1"
"4_平日","20250107","2"
"4_土曜","20250107","2"
"4_日祝","20250107","2"
"4_特別ダイヤ１","20250107","1"
"4_平日","20250113","2"
"4_日祝","20250113","1"
"4_平日","20250211","2"
"4_日祝","20250211","1"
"4_平日","20250224","2"
"4_日祝","20250224","1"
"4_平日","20250320","2"
"4_日祝","20250320","1"
"4_平日","20250324","2"
"4_土曜","20250324","2"
"4_日祝","20250324","2"
"4_特別ダイヤ１","20250324","1"
"4_平日","20250325","2"
"4_土曜","20250325","2"
"4_日祝","20250325","2"
"4_特別ダイヤ１","20250325","1"
"4_平日","20250326","2"
"4_土曜","20250326","2"
"4_日祝","20250326","2"
"4_特別ダイヤ１","20250326","1"
"4_平日","20250327","2"
"4_土曜","20250327","2"
"4_日祝","20250327","2"
"4_特別ダイヤ１","20250327","1"
"4_平日","20250328","2"
"4_土曜","20250328","2"
"4_日祝","20250328","2"
"4_特別ダイヤ１","20250328","1"
"4_平日","20250331","2"
"4_土曜","20250331","2"
"4_日祝","20250331","2"
"4_特別ダイヤ１","20250331","1"
"81_三瀬神埼土曜","20240504","2"
"81_三瀬神埼土曜","20241123","2"
"81_三瀬神埼日祝","20240429","1"
"81_三瀬神埼日祝","20240503","1"
"81_三瀬神埼日祝","20240504","1"
"81_三瀬神埼日祝","20240506","1"
"81_三瀬神埼日祝","20240715","1"
"81_三瀬神埼日祝","20240812","1"
"81_三瀬神埼日祝","20240813","1"
"81_三瀬神埼日祝","20240814","1"
"81_三瀬神埼日祝","20240815","1"
"81_三瀬神埼日祝","20240916","1"
"81_三瀬神埼日祝","20240923","1"
"81_三瀬神埼日祝","20241014","1"
"81_三瀬神埼日祝","20241104","1"
"81_三瀬神埼日祝","20241123","1"
"81_三瀬神埼日祝","20241230","1"
"81_三瀬神埼日祝","20241231","1"
"81_三瀬神埼日祝","20250101","1"
"81_三瀬神埼日祝","20250102","1"
"81_三瀬神埼日祝","20250103","1"
"81_三瀬神埼日祝","20250113","1"
"81_三瀬神埼日祝","20250211","1"
"81_三瀬神埼日祝","20250224","1"
"81_三瀬神埼日祝","20250320","1"
"81_三瀬神埼平日","20240429","2"
"81_三瀬神埼平日","20240503","2"
"81_三瀬神埼平日","20240506","2"
"81_三瀬神埼平日","20240715","2"
"81_三瀬神埼平日","20240812","2"
"81_三瀬神埼平日","20240813","2"
"81_三瀬神埼平日","20240814","2"
"81_三瀬神埼平日","20240815","2"
"81_三瀬神埼平日","20240916","2"
"81_三瀬神埼平日","20240923","2"
"81_三瀬神埼平日","20241014","2"
"81_三瀬神埼平日","20241104","2"
"81_三瀬神埼平日","20241230","2"
"81_三瀬神埼平日","20241231","2"
"81_三瀬神埼平日","20250101","2"
"81_三瀬神埼平日","20250102","2"
"81_三瀬神埼平日","20250103","2"
"81_三瀬神埼平日","20250113","2"
"81_三瀬神埼平日","20250211","2"
"81_三瀬神埼平日","20250224","2"
"81_三瀬神埼平日","20250320","2"
"81_土日祝(村外)","20240429","1"
"81_土日祝(村外)","20240503","1"
"81_土日祝(村外)","20240506","1"
"81_土日祝(村外)","20240715","1"
"81_土日祝(村外)","20240812","1"
"81_土日祝(村外)","20240813","1"
"81_土日祝(村外)","20240814","1"
"81_土日祝(村外)","20240815","1"
"81_土日祝(村外)","20240916","1"
"81_土日祝(村外)","20240923","1"
"81_土日祝(村外)","20241014","1"
"81_土日祝(村外)","20241104","1"
"81_土日祝(村外)","20241230","1"
"81_土日祝(村外)","20250101","2"
"81_土日祝(村外)","20250103","1"
"81_土日祝(村外)","20250113","1"
"81_土日祝(村外)","20250211","1"
"81_土日祝(村外)","20250224","1"
"81_土日祝(村外)","20250320","1"
"81_年末年始(村外)","20241231","1"
"81_年末年始(村外)","20250101","1"
"81_年末年始(村外)","20250102","1"
"81_平日(村外)","20240429","2"
"81_平日(村外)","20240503","2"
"81_平日(村外)","20240506","2"
"81_平日(村外)","20240715","2"
"81_平日(村外)","20240812","2"
"81_平日(村外)","20240813","2"
"81_平日(村外)","20240814","2"
"81_平日(村外)","20240815","2"
"81_平日(村外)","20240916","2"
"81_平日(村外)","20240923","2"
"81_平日(村外)","20241014","2"
"81_平日(村外)","20241104","2"
"81_平日(村外)","20241230","2"
"81_平日(村外)","20241231","2"
"81_平日(村外)","20250101","2"
"81_平日(村外)","20250102","2"
"81_平日(村外)","20250103","2"
"81_平日(村外)","20250113","2"
"81_平日(村外)","20250211","2"
"81_平日(村外)","20250224","2"
"81_平日(村外)","20250320","2"
"81_平日（村内）","20240429","2"
"81_平日（村内）","20240503","2"
"81_平日（村内）","20240506","2"
"81_平日（村内）","20240715","2"
"81_平日（村内）","20240812","2"
"81_平日（村内）","20240916","2"
"81_平日（村内）","20240923","2"
"81_平日（村内）","20241014","2"
"81_平日（村内）","20241104","2"
"81_平日（村内）","20241230","2"
"81_平日（村内）","20241231","2"
"81_平日（村内）","20250101","2"
"81_平日（村内）","20250102","2"
"81_平日（村内）","20250103","2"
"81_平日（村内）","20250113","2"
"81_平日（村内）","20250211","2"
"81_平日（村内）","20250224","2"
"81_平日（村内）","20250320","2"
"89_平日","20240320","2"
"89_平日","20240503","2"
"89_平日","20240506","2"
"89_平日","20240715","2"
"89_平日","20240812","2"
"89_平日","20240815","2"
"89_平日","20240916","2"
"89_平日","20240923","2"
"89_平日","20241014","2"
"89_平日","20241104","2"
"89_平日","20250101","2"
"89_平日","20250113","2"
"89_平日","20250211","2"
"89_平日","20250224","2"
"89_平日","20240813","2"
"89_月水金","20240814","2"
"89_月水金","20240815","2"
"89_平日","20241231","2"
"89_月水金","20250101","2"
"89_平日","20250102","2"
"89_月水金","20250103","2"
"89_平日","20240814","2"
"89_平日","20250103","2"
"89_月水金","20241104","2"
"89_月水金","20240503","2"
"89_月水金","20240506","2"
"89_月水金","20240715","2"
"89_月水金","20240812","2"
"89_月水金","20240916","2"
"89_月水金","20240923","2"
"89_月水金","20241014","2"
"89_月水金","20250113","2"
"89_月水金","20250224","2"
